,Player_x,salary,first_name,last_name,Player_y,Team,Age,GP,W,L,Min,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,FP,DD2,TD3,+/-
200,Jevon Carter,6190476.0,jevon,carter,Jevon Carter,CHI,28,21,7,14,14.5,5.5,2.1,5.4,39.5,1.2,3.3,36.2,0.0,0.0,0.0,0.1,0.5,0.6,1.2,0.7,0.5,0.3,1.1,9.7,0.0,0.0,0.4
201,Kenrich Williams,6175000.0,kenrich,williams,Kenrich Williams,OKC,29,9,7,2,16.7,5.7,2.2,4.1,54.1,0.9,1.7,53.3,0.3,0.9,37.5,0.9,2.1,3.0,1.8,0.3,0.4,0.0,2.2,12.9,0.0,0.0,5.8
202,Jarace Walker,6059460.0,jarace,walker,Jarace Walker,IND,20,5,2,3,8.1,3.4,1.4,3.6,38.9,0.0,1.0,0.0,0.6,0.6,100.0,0.2,1.4,1.6,1.2,0.2,0.4,0.4,0.8,9.3,0.0,0.0,2.2
203,Jonathan Kuminga,6012840.0,jonathan,kuminga,Jonathan Kuminga,GSW,21,19,8,11,19.8,11.0,3.9,8.8,44.9,0.6,2.3,25.0,2.5,3.7,68.6,0.7,2.3,3.0,1.0,1.4,0.5,0.4,2.3,17.4,0.0,0.0,1.3
204,Devin Vassell,5887899.0,devin,vassell,Devin Vassell,SAS,23,14,3,11,28.1,18.3,6.6,13.3,49.5,2.7,6.6,40.9,2.4,3.1,79.1,0.4,2.8,3.2,2.7,1.5,1.0,0.1,1.1,27.9,0.0,0.0,-5.4
205,Tyrese Haliburton,5808435.0,tyrese,haliburton,Tyrese Haliburton,IND,23,16,9,7,33.9,27.0,9.3,17.8,51.9,3.9,8.8,44.7,4.6,5.2,88.0,0.4,3.2,3.6,11.8,2.5,1.1,0.7,1.1,51.8,13.0,0.0,4.4
206,Dyson Daniels,5784120.0,dyson,daniels,Dyson Daniels,NOP,20,21,11,10,26.4,7.4,3.0,7.1,41.3,0.8,3.0,25.0,0.7,1.1,62.5,1.0,3.7,4.8,3.4,1.4,1.5,0.4,2.0,22.6,1.0,0.0,-0.2
207,Kira Lewis,5722116.0,kira,lewis,Kira Lewis Jr.,NOP,22,11,6,5,11.0,3.5,1.3,3.9,32.6,0.2,1.4,13.3,0.7,0.8,88.9,0.3,0.6,0.9,1.6,0.5,0.5,0.1,0.7,8.2,0.0,0.0,-0.2
208,Dean Wade,5709877.0,dean,wade,Dean Wade,CLE,27,13,7,6,20.3,3.1,1.0,3.1,32.5,0.9,2.9,31.6,0.2,0.3,50.0,0.9,3.2,4.1,0.8,0.4,0.8,0.2,2.2,12.1,0.0,0.0,0.0
209,Aaron Nesmith,5634257.0,aaron,nesmith,Aaron Nesmith,IND,24,16,9,7,23.7,11.0,4.0,7.3,54.7,1.8,3.9,46.0,1.2,1.9,63.3,0.9,2.4,3.3,1.0,0.6,1.1,0.6,3.3,20.8,0.0,0.0,-1.1
210,Taylor Hendricks,5569872.0,taylor,hendricks,Taylor Hendricks,UTA,20,2,1,1,10.1,3.0,1.0,3.5,28.6,0.5,2.0,25.0,0.5,1.0,50.0,0.5,1.0,1.5,0.0,0.0,0.0,1.0,0.5,7.8,0.0,0.0,1.5
211,JaVale McGee,5544772.0,javale,mcgee,JaVale McGee,SAC,35,16,9,7,9.8,5.7,2.5,3.6,69.0,0.0,0.1,0.0,0.7,1.2,57.9,1.4,2.4,3.8,0.4,1.1,0.3,0.7,1.3,12.7,0.0,0.0,1.3
212,Cole Anthony,5539771.0,cole,anthony,Cole Anthony,ORL,23,20,14,6,25.8,15.2,4.9,11.1,44.3,1.5,3.9,37.2,4.0,4.7,84.9,1.1,3.5,4.6,3.6,2.1,0.8,0.5,3.0,27.7,1.0,0.0,0.4
213,Franz Wagner,5508720.0,franz,wagner,Franz Wagner,ORL,22,20,14,6,32.9,20.7,7.7,16.4,46.6,1.7,5.1,32.7,3.8,4.5,84.3,1.2,4.6,5.8,3.5,1.8,1.1,0.4,2.2,35.5,0.0,0.0,1.8
214,Furkan Korkmaz,5370370.0,furkan,korkmaz,Furkan Korkmaz,PHI,26,14,9,5,7.4,2.2,0.8,2.1,36.7,0.3,1.1,26.7,0.4,0.5,71.4,0.1,0.5,0.6,0.4,0.4,0.6,0.0,0.5,5.0,0.0,0.0,2.1
215,Jeremy Sochan,5316960.0,jeremy,sochan,Jeremy Sochan,SAS,20,19,3,16,29.0,11.7,4.5,10.0,44.7,0.9,2.2,42.9,1.8,2.3,79.1,1.5,3.9,5.4,4.4,2.4,0.7,0.2,2.9,25.2,0.0,0.0,-9.7
216,Cason Wallace,5291352.0,cason,wallace,Cason Wallace,OKC,20,19,13,6,21.9,7.5,2.9,4.8,59.8,1.1,2.1,52.5,0.6,0.7,84.6,0.6,1.8,2.4,1.4,0.5,0.5,0.4,1.6,14.5,0.0,0.0,3.8
217,Isaiah Stewart,5266713.0,isaiah,stewart,Isaiah Stewart,DET,22,20,2,18,31.3,11.2,4.2,9.3,44.9,1.5,4.1,37.0,1.4,1.7,79.4,2.0,5.2,7.2,1.4,1.8,0.4,0.7,2.4,23.2,5.0,0.0,-3.8
218,Chuma Okeke,5266712.0,chuma,okeke,Chuma Okeke,ORL,25,9,5,4,4.1,1.2,0.4,1.4,30.8,0.3,1.1,30.0,0.0,0.0,0.0,0.3,0.4,0.8,0.3,0.2,0.0,0.0,0.0,2.4,0.0,0.0,-2.2
219,Davion Mitchell,5063640.0,davion,mitchell,Davion Mitchell,SAC,25,14,7,7,16.9,5.1,1.8,4.9,36.2,0.9,2.9,29.3,0.6,0.6,100.0,0.1,1.1,1.2,2.6,0.9,0.4,0.1,1.6,11.1,0.0,0.0,-5.9
220,Johnny Davis,5050800.0,johnny,davis,Johnny Davis,WAS,21,14,2,12,9.1,3.1,1.4,2.9,47.5,0.1,0.2,33.3,0.3,0.4,80.0,0.6,0.8,1.4,0.4,0.4,0.5,0.1,0.7,6.6,0.0,0.0,0.0
221,Jalen Smith,5043773.0,jalen,smith,Jalen Smith,IND,23,14,8,6,15.4,10.0,3.8,5.4,70.7,1.0,1.5,66.7,1.4,1.9,74.1,1.4,4.1,5.5,0.9,1.1,0.4,0.3,2.1,18.7,1.0,0.0,-1.3
222,Jett Howard,5026824.0,jett,howard,Jett Howard,ORL,20,5,3,2,4.6,0.4,0.2,2.0,10.0,0.0,1.6,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.4,0.4,0.0,0.0,0.0,1.1,0.0,0.0,-0.8
223,Aleksej Pokusevski,5009633.0,aleksej,pokusevski,Aleksej Pokusevski,OKC,21,6,5,1,5.7,1.0,0.3,1.5,22.2,0.2,1.0,16.7,0.2,0.3,50.0,0.3,0.8,1.2,0.8,0.5,0.0,0.2,0.8,3.7,0.0,0.0,-0.8
224,Reggie Jackson,5000000.0,reggie,jackson,Reggie Jackson,DEN,33,21,14,7,26.9,13.6,5.5,10.9,50.9,1.7,4.1,40.7,0.9,1.3,64.3,0.4,2.0,2.4,4.5,1.7,0.8,0.3,2.0,24.7,1.0,0.0,1.9
225,Shake Milton,5000000.0,shake,milton,Shake Milton,MIN,27,19,15,4,16.3,5.6,1.8,5.1,36.1,0.4,1.9,21.6,1.5,1.8,80.0,0.2,1.7,1.9,1.5,1.1,0.7,0.2,1.6,11.8,0.0,0.0,-0.4
226,Mason Plumlee,5000000.0,mason,plumlee,Mason Plumlee,LAC,33,6,3,3,17.0,5.0,2.0,3.2,63.2,0.0,0.0,0.0,1.0,2.3,42.9,1.3,4.2,5.5,1.0,0.8,0.7,0.2,1.0,14.8,0.0,0.0,-2.3
227,Bismack Biyombo,5000000.0,bismack,biyombo,Bismack Biyombo,MEM,31,14,5,9,25.4,6.7,2.7,4.6,58.5,0.0,0.0,0.0,1.3,2.1,60.0,2.7,4.3,7.0,2.0,1.2,0.4,1.4,2.9,22.3,2.0,0.0,-1.5
228,Ziaire Williams,4810200.0,ziaire,williams,Ziaire Williams,MEM,22,17,5,12,22.3,8.7,3.1,7.8,39.1,1.4,3.8,35.4,1.2,1.4,87.5,0.7,3.8,4.5,1.4,1.4,0.5,0.3,2.0,17.3,1.0,0.0,-7.3
229,Ousmane Dieng,4798440.0,ousmane,dieng,Ousmane Dieng,OKC,20,12,6,6,10.2,3.0,1.1,3.1,35.1,0.6,2.2,26.9,0.3,0.3,75.0,0.5,1.3,1.8,0.9,0.3,0.1,0.0,0.6,6.5,0.0,0.0,-1.8
230,Dereck Lively,4775628.0,dereck,lively,Dereck Lively II,DAL,19,17,11,6,25.1,8.6,3.8,5.3,72.2,0.0,0.1,0.0,0.9,1.6,59.3,3.0,4.8,7.8,1.2,1.1,0.6,1.5,3.2,25.1,3.0,0.0,2.8
231,Josh Green,4765339.0,josh,green,Josh Green,DAL,23,18,11,7,25.2,6.9,2.6,6.1,42.2,1.3,3.5,36.5,0.5,0.9,52.9,0.6,2.3,2.9,2.4,0.9,0.9,0.2,1.7,16.3,0.0,0.0,-0.4
232,Jarred Vanderbilt,4698000.0,jarred,vanderbilt,Jarred Vanderbilt,LAL,24,1,1,0,13.7,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,0.0,0.0,1.0,6.3,0.0,0.0,2.0
233,Nickeil Alexander-Walker,4687500.0,nickeil,alexander-walker,Nickeil Alexander-Walker,MIN,25,19,15,4,23.5,6.7,2.5,6.2,41.0,1.4,3.9,34.7,0.3,0.6,45.5,0.4,1.7,2.2,2.7,1.1,0.9,0.7,1.9,17.3,0.0,0.0,1.4
234,James Bouknight,4570080.0,james,bouknight,James Bouknight,CHA,23,1,0,1,4.9,5.0,2.0,3.0,66.7,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.2,0.0,0.0,-1.0
235,Jalen Williams,4558680.0,jalen,williams,Jalen Williams,OKC,22,16,11,5,32.7,17.6,6.5,12.9,50.5,1.1,3.1,36.0,3.5,4.0,87.5,0.3,3.8,4.1,3.9,1.9,0.8,0.3,3.1,29.7,0.0,0.0,1.8
236,Saddiq Bey,4556983.0,saddiq,bey,Saddiq Bey,ATL,24,19,9,10,29.2,12.4,4.5,8.8,51.2,1.8,4.5,40.0,1.5,1.9,78.4,1.9,3.9,5.8,1.2,1.2,1.1,0.2,1.6,23.8,1.0,0.0,2.9
237,Gradey Dick,4536708.0,gradey,dick,Gradey Dick,TOR,20,15,7,8,14.7,3.9,1.1,4.2,27.0,0.7,2.7,24.4,0.9,0.9,100.0,0.5,1.0,1.5,1.0,0.8,0.3,0.0,1.5,7.1,0.0,0.0,-5.1
238,Jalen McDaniels,4516000.0,jalen,mcdaniels,Jalen McDaniels,TOR,25,15,5,10,9.2,2.1,0.9,3.1,28.3,0.3,1.5,18.2,0.1,0.1,100.0,0.3,0.9,1.2,0.6,0.4,0.3,0.2,0.9,5.7,0.0,0.0,-1.4
239,Taurean Prince,4516000.0,taurean,prince,Taurean Prince,LAL,29,19,11,8,29.9,8.7,3.3,7.8,41.6,1.5,4.5,34.1,0.6,0.8,75.0,0.3,2.1,2.4,1.5,0.7,0.6,0.4,2.3,16.3,0.0,0.0,-0.3
240,Precious Achiuwa,4379526.0,precious,achiuwa,Precious Achiuwa,TOR,24,14,5,9,18.1,7.3,2.9,6.8,43.2,0.4,1.6,26.1,1.0,1.8,56.0,2.3,3.9,6.1,2.0,1.3,0.6,0.4,1.8,19.4,1.0,0.0,-4.1
241,Tyrese Maxey,4343920.0,tyrese,maxey,Tyrese Maxey,PHI,23,18,12,6,38.4,27.0,9.4,20.2,46.4,3.3,8.3,39.6,4.9,5.5,89.9,0.7,3.9,4.6,6.7,1.6,0.8,0.7,1.9,45.5,5.0,0.0,6.6
242,Jalen Duren,4330680.0,jalen,duren,Jalen Duren,DET,20,13,2,11,28.7,12.2,5.5,8.8,62.6,0.0,0.2,0.0,1.2,2.1,55.6,3.5,7.4,10.9,2.7,2.8,0.6,1.4,3.6,32.6,9.0,0.0,-5.4
243,Danuel House,4310250.0,danuel,house,Danuel House Jr.,PHI,30,10,6,4,12.7,3.8,1.3,3.1,41.9,0.4,1.6,25.0,0.8,1.0,80.0,0.4,1.0,1.4,0.8,0.9,0.5,0.1,1.0,7.6,0.0,0.0,2.7
244,Jordan Hawkins,4310196.0,jordan,hawkins,Jordan Hawkins,NOP,21,21,11,10,27.8,12.9,4.1,10.5,39.4,2.7,7.1,37.3,1.9,2.2,87.0,0.8,3.0,3.8,1.8,1.0,0.5,0.0,2.0,20.5,0.0,0.0,-3.2
245,Zeke Nnaji,4306281.0,zeke,nnaji,Zeke Nnaji,DEN,22,19,13,6,10.5,3.7,1.3,2.7,49.0,0.2,0.4,42.9,0.9,1.5,60.7,1.2,1.1,2.3,0.4,0.5,0.2,0.5,1.4,8.6,0.0,0.0,-4.1
246,Immanuel Quickley,4171548.0,immanuel,quickley,Immanuel Quickley,NYK,24,19,12,7,24.4,15.4,5.3,12.1,43.7,2.1,5.6,36.8,2.8,3.2,88.3,0.2,2.9,3.1,2.8,1.2,0.5,0.1,1.6,23.9,0.0,0.0,4.1
247,Chris Duarte,4124400.0,chris,duarte,Chris Duarte,SAC,26,17,10,7,15.1,4.7,1.6,4.2,39.4,0.8,2.5,33.3,0.6,0.8,71.4,0.2,1.8,2.0,0.9,0.6,0.7,0.1,2.8,10.2,0.0,0.0,-0.8
248,Ochai Agbaji,4114200.0,ochai,agbaji,Ochai Agbaji,UTA,23,20,7,13,20.1,5.8,2.2,4.8,45.8,1.2,3.0,39.0,0.2,0.3,66.7,0.9,1.8,2.7,1.1,0.8,0.6,0.6,1.5,13.5,0.0,0.0,-2.4
249,Kobe Bufkin,4094244.0,kobe,bufkin,Kobe Bufkin,ATL,20,2,2,0,2.2,0.5,0.0,1.5,0.0,0.0,0.5,0.0,0.5,1.0,50.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,-7.0
250,Payton Pritchard,4037277.0,payton,pritchard,Payton Pritchard,BOS,25,19,15,4,20.8,6.5,2.4,6.1,39.1,1.3,3.8,33.3,0.5,0.7,76.9,1.0,2.2,3.2,2.9,0.6,0.4,0.0,1.1,15.3,0.0,0.0,4.8
251,Dwight Powell,4000000.0,dwight,powell,Dwight Powell,DAL,32,17,10,7,14.2,4.3,1.2,1.7,72.4,0.1,0.1,100.0,1.8,2.2,78.9,1.2,1.8,3.0,1.3,0.4,0.3,0.5,1.7,11.7,0.0,0.0,-2.5
252,Troy Brown,4000000.0,troy,brown,Troy Brown Jr.,MIN,24,15,12,3,13.8,4.7,1.4,3.3,42.0,0.8,2.1,37.5,1.1,1.3,85.0,0.7,2.1,2.8,0.7,0.5,0.3,0.1,0.8,9.8,0.0,0.0,2.8
253,Seth Curry,4000000.0,seth,curry,Seth Curry,DAL,33,15,9,6,10.8,4.1,1.5,3.9,37.9,0.7,2.1,34.4,0.4,0.5,85.7,0.4,0.9,1.3,0.9,0.3,0.5,0.1,0.8,8.7,0.0,0.0,0.3
254,Moses Moody,3918480.0,moses,moody,Moses Moody,GSW,21,20,9,11,18.8,8.7,3.2,6.4,49.2,1.2,3.2,37.5,1.2,1.6,74.2,1.2,2.2,3.4,1.2,0.6,0.8,0.3,1.4,17.2,0.0,0.0,-0.2
255,Mark Williams,3908160.0,mark,williams,Mark Williams,CHA,21,18,6,12,27.1,13.2,5.3,8.2,65.3,0.0,0.0,0.0,2.6,3.6,71.9,4.1,5.9,10.1,1.2,0.9,0.8,1.0,2.7,31.7,8.0,0.0,-1.4
256,Jaden McDaniels,3901399.0,jaden,mcdaniels,Jaden McDaniels,MIN,23,11,9,2,23.6,9.5,4.2,7.2,58.2,1.0,2.6,37.9,0.2,0.2,100.0,0.6,1.5,2.2,1.3,1.0,0.5,0.4,3.3,15.8,0.0,0.0,4.2
257,Keyonte George,3889776.0,keyonte,george,Keyonte George,UTA,20,20,7,13,26.0,10.5,3.3,9.5,34.7,1.6,5.2,31.1,2.3,3.0,78.0,0.6,2.7,3.3,5.0,2.2,0.5,0.1,1.2,21.4,0.0,0.0,-5.4
258,Malachi Flynn,3873024.0,malachi,flynn,Malachi Flynn,TOR,25,20,9,11,16.5,5.3,1.9,4.6,41.3,0.9,2.7,34.0,0.6,0.8,75.0,0.5,1.6,2.1,2.2,1.0,0.7,0.2,1.4,12.6,0.0,0.0,-4.4
259,Desmond Bane,3845083.0,desmond,bane,Desmond Bane,MEM,25,19,5,14,34.0,23.8,8.6,19.1,45.3,3.3,8.8,36.9,3.3,3.8,84.9,0.9,3.5,4.4,5.2,2.7,1.4,0.7,3.1,40.3,0.0,0.0,-3.7
260,Russell Westbrook,3835738.0,russell,westbrook,Russell Westbrook,LAC,35,19,9,10,26.7,12.0,4.7,10.9,43.5,0.7,2.7,27.5,1.8,2.8,63.0,1.5,5.1,6.6,5.3,2.3,1.3,0.3,2.4,30.4,4.0,0.0,-0.2
261,Kevin Love,3835738.0,kevin,love,Kevin Love,MIA,35,14,7,7,17.7,7.9,2.4,6.1,38.8,1.4,4.3,33.3,1.7,2.1,82.8,1.1,5.4,6.5,2.5,0.6,0.1,0.0,1.9,19.3,1.0,0.0,3.4
262,Corey Kispert,3722040.0,corey,kispert,Corey Kispert,WAS,24,18,3,15,22.9,10.9,3.7,8.2,44.6,1.9,5.2,37.2,1.6,2.1,78.4,0.5,2.1,2.6,1.7,0.9,0.5,0.0,1.8,17.0,0.0,0.0,-4.7
263,AJ Griffin,3712920.0,aj,griffin,AJ Griffin,ATL,20,11,7,4,9.2,2.7,0.9,3.0,30.3,0.7,2.2,33.3,0.2,0.2,100.0,0.2,0.7,0.9,0.3,0.4,0.1,0.0,0.5,4.1,0.0,0.0,-2.7
264,Jalen Hood-Schifino,3695076.0,jalen,hood-schifino,Jalen Hood-Schifino,LAL,20,4,2,2,10.9,3.3,1.0,3.8,26.7,0.3,2.0,12.5,1.0,2.0,50.0,0.0,0.5,0.5,0.8,0.8,0.0,0.0,1.5,4.2,0.0,0.0,-11.5
265,Amir Coffey,3666667.0,amir,coffey,Amir Coffey,LAC,26,10,7,3,5.8,1.2,0.4,1.2,33.3,0.0,0.3,0.0,0.4,0.4,100.0,0.2,0.5,0.7,0.3,0.2,0.1,0.0,0.5,2.6,0.0,0.0,2.1
266,Alperen Sengun,3536280.0,alperen,sengun,Alperen Sengun,HOU,21,17,8,9,32.7,21.0,8.6,16.0,54.0,0.9,2.8,31.9,2.8,4.2,67.6,2.6,6.5,9.2,5.5,2.5,0.9,0.8,3.1,42.9,6.0,0.0,3.9
267,Tari Eason,3527160.0,tari,eason,Tari Eason,HOU,22,10,5,5,17.9,6.7,2.8,6.0,46.7,0.6,1.6,37.5,0.5,0.9,55.6,1.6,4.1,5.7,0.9,0.7,0.5,1.2,2.0,19.3,0.0,0.0,5.4
268,Jaime Jaquez,3510540.0,jaime,jaquez,Jaime Jaquez Jr.,MIA,22,20,11,9,26.7,12.0,4.8,9.2,52.5,1.2,3.1,39.3,1.2,1.5,79.3,1.2,2.7,3.9,2.6,1.5,1.1,0.2,2.3,22.8,0.0,0.0,0.8
269,Mike Muscala,3500000.0,mike,muscala,Mike Muscala,WAS,32,7,1,6,11.7,3.3,1.1,2.7,42.1,0.4,1.4,30.0,0.6,0.6,100.0,0.3,2.4,2.7,1.1,1.0,0.1,0.4,1.0,9.0,0.0,0.0,-7.9
270,Andre Drummond,3360000.0,andre,drummond,Andre Drummond,CHI,30,21,7,14,13.2,5.8,2.3,4.3,52.7,0.0,0.0,0.0,1.2,2.1,59.1,2.6,3.9,6.5,0.6,1.0,1.0,0.3,1.6,17.5,2.0,0.0,-0.8
271,Trey Murphy,3359280.0,trey,murphy,Trey Murphy III,NOP,23,1,1,0,22.2,18.0,7.0,13.0,53.8,4.0,10.0,40.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,1.0,1.0,0.0,29.1,0.0,0.0,9.0
272,Brandin Podziemski,3352404.0,brandin,podziemski,Brandin Podziemski,GSW,20,14,5,9,18.7,7.3,2.7,5.9,45.8,1.1,2.4,44.1,0.8,1.1,73.3,0.9,3.4,4.3,2.2,1.0,0.5,0.1,1.6,16.7,0.0,0.0,3.3
273,Dalen Terry,3350760.0,dalen,terry,Dalen Terry,CHI,21,6,2,4,3.9,1.2,0.5,1.5,33.3,0.2,0.7,25.0,0.0,0.3,0.0,0.3,1.3,1.7,0.7,0.2,0.0,0.2,0.3,4.5,0.0,0.0,-0.5
274,Jake LaRavia,3199920.0,jake,laravia,Jake LaRavia,MEM,22,5,0,5,12.2,3.4,1.4,4.0,35.0,0.4,2.4,16.7,0.2,0.4,50.0,0.6,1.0,1.6,0.4,0.4,0.2,0.0,1.6,6.1,0.0,0.0,-4.4
275,Derrick Rose,3196448.0,derrick,rose,Derrick Rose,MEM,35,10,3,7,19.0,9.7,3.9,8.3,47.0,0.8,2.1,38.1,1.1,1.3,84.6,0.6,1.4,2.0,3.1,1.2,0.5,0.1,1.1,17.4,0.0,0.0,1.0
276,Eric Gordon,3196448.0,eric,gordon,Eric Gordon,PHX,34,18,11,7,31.6,14.7,5.6,11.9,47.2,2.9,7.0,41.3,0.6,0.8,78.6,0.4,1.8,2.2,2.9,1.5,1.0,0.6,1.5,24.9,0.0,0.0,1.8
277,Wesley Matthews,3196448.0,wesley,matthews,Wesley Matthews,ATL,37,9,2,7,10.6,2.3,0.7,1.9,35.3,0.6,1.8,31.3,0.4,0.9,50.0,0.2,0.9,1.1,0.8,0.2,0.3,0.1,1.3,5.9,0.0,0.0,-2.4
278,Tristan Thompson,3196448.0,tristan,thompson,Tristan Thompson,CLE,32,15,9,6,8.8,2.3,1.0,1.5,68.2,0.0,0.0,0.0,0.3,0.9,38.5,1.1,1.3,2.5,0.7,0.5,0.1,0.3,0.9,7.3,0.0,0.0,-1.5
279,Markieff Morris,3196448.0,markieff,morris,Markieff Morris,DAL,34,3,1,2,7.6,2.7,1.0,4.3,23.1,0.7,2.7,25.0,0.0,0.0,0.0,0.7,0.7,1.3,0.7,0.0,0.0,0.0,0.7,5.3,0.0,0.0,-4.7
280,Justin Holiday,3196448.0,justin,holiday,Justin Holiday,DEN,34,12,7,5,14.5,4.8,1.8,3.2,57.9,1.2,2.3,51.9,0.0,0.0,0.0,0.3,1.5,1.8,1.3,0.3,0.5,0.0,1.3,10.1,0.0,0.0,5.4
281,DeAndre Jordan,3196448.0,deandre,jordan,DeAndre Jordan,DEN,35,6,5,1,14.5,6.0,2.5,3.7,68.2,0.0,0.0,0.0,1.0,3.5,28.6,1.3,3.2,4.5,1.2,1.2,0.3,0.2,1.7,13.5,1.0,0.0,-2.8
282,Cory Joseph,3196448.0,cory,joseph,Cory Joseph,GSW,32,10,2,8,10.8,2.0,0.6,2.5,24.0,0.4,1.8,22.2,0.4,0.7,57.1,0.2,0.7,0.9,2.1,0.5,0.3,0.1,1.0,6.9,0.0,0.0,1.3
283,Jae Crowder,3196448.0,jae,crowder,Jae Crowder,MIL,33,9,5,4,26.7,8.1,2.8,5.2,53.2,1.8,3.4,51.6,0.8,1.3,58.3,0.4,3.4,3.9,1.7,0.4,0.8,0.3,1.6,18.2,0.0,0.0,-6.1
284,Robin Lopez,3196448.0,robin,lopez,Robin Lopez,MIL,35,3,2,1,3.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,100.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.7,0.8,0.0,0.0,-0.7
285,Cody Zeller,3196448.0,cody,zeller,Cody Zeller,NOP,31,17,8,9,9.8,1.8,0.6,1.9,31.3,0.0,0.1,0.0,0.6,1.3,50.0,1.2,2.0,3.2,1.1,0.4,0.2,0.1,1.2,7.8,0.0,0.0,1.0
286,Patrick Beverley,3196448.0,patrick,beverley,Patrick Beverley,PHI,35,19,12,7,18.2,4.5,1.7,3.8,44.4,0.6,1.9,30.6,0.6,0.8,68.8,0.9,2.3,3.2,2.5,0.7,0.5,0.3,2.1,14.0,0.0,0.0,2.7
287,Alex Len,3196448.0,alex,len,Alex Len,SAC,30,6,4,2,6.8,2.5,1.0,1.3,75.0,0.0,0.2,0.0,0.5,1.2,42.9,1.2,1.5,2.7,0.8,0.3,0.2,0.8,0.3,9.6,0.0,0.0,3.3
288,Garrett Temple,3196448.0,garrett,temple,Garrett Temple,TOR,37,5,1,4,3.3,2.2,0.8,1.0,80.0,0.2,0.2,100.0,0.4,0.4,100.0,0.0,0.4,0.4,0.4,0.0,0.2,0.0,0.0,3.9,0.0,0.0,2.2
289,Tre Mann,3191400.0,tre,mann,Tre Mann,OKC,22,6,5,1,7.9,4.0,1.7,3.0,55.6,0.5,1.3,37.5,0.2,0.2,100.0,0.5,1.5,2.0,1.3,0.8,0.2,0.0,0.2,8.1,0.0,0.0,2.3
290,Noah Clowney,3089460.0,noah,clowney,Noah Clowney,BKN,19,1,1,0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,-6.0
291,Malaki Branham,3071880.0,malaki,branham,Malaki Branham,SAS,20,19,3,16,20.7,8.2,3.4,8.2,41.9,0.9,3.3,29.0,0.4,0.5,88.9,0.2,1.2,1.4,2.2,1.2,0.4,0.1,1.3,13.5,0.0,0.0,-6.4
292,Simone Fontecchio,3044872.0,simone,fontecchio,Simone Fontecchio,UTA,27,18,6,12,17.7,7.2,2.6,6.1,43.1,1.6,4.3,37.7,0.4,0.4,87.5,0.8,1.7,2.5,1.2,1.0,0.4,0.4,1.4,13.3,0.0,0.0,-2.3
293,Dante Exum,3000000.0,dante,exum,Dante Exum,DAL,28,16,10,6,10.6,4.8,2.0,3.9,50.8,0.3,1.1,23.5,0.6,0.9,60.0,0.5,1.8,2.3,1.5,0.3,0.3,0.1,1.0,10.8,0.0,0.0,2.4
294,Julian Champagnie,3000000.0,julian,champagnie,Julian Champagnie,SAS,22,12,1,11,16.2,6.8,2.3,6.1,37.0,1.7,4.3,38.5,0.7,0.9,72.7,0.4,1.6,2.0,1.1,1.1,0.5,0.8,0.9,13.5,0.0,0.0,-6.3
295,Jordan Nwora,3000000.0,jordan,nwora,Jordan Nwora,IND,25,5,2,3,14.6,7.0,2.8,6.8,41.2,0.8,3.0,26.7,0.6,0.8,75.0,1.2,1.8,3.0,1.2,1.4,0.8,0.2,1.6,14.0,0.0,0.0,-2.2
296,Dariq Whitehead,2966040.0,dariq,whitehead,Dariq Whitehead,BKN,19,1,1,0,2.6,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,-6.0
297,Christian Braun,2949120.0,christian,braun,Christian Braun,DEN,22,21,14,7,20.8,8.9,3.5,7.3,47.4,0.7,1.6,41.2,1.3,1.8,73.0,0.9,3.3,4.2,2.0,0.7,0.4,0.2,1.6,18.1,0.0,0.0,0.2
298,Jalen Johnson,2925360.0,jalen,johnson,Jalen Johnson,ATL,21,15,8,7,29.9,14.1,5.7,9.5,59.4,1.1,2.7,42.5,1.7,2.2,75.8,1.3,5.9,7.3,2.4,2.0,1.1,1.0,2.2,30.9,3.0,0.0,2.7
299,Josh Richardson,2891467.0,josh,richardson,Josh Richardson,MIA,30,17,10,7,27.7,10.5,3.9,8.5,46.2,1.2,4.2,29.6,1.4,1.6,88.9,0.5,2.1,2.6,3.1,1.2,0.6,0.3,1.8,19.9,0.0,0.0,-1.6
